long,lat,topography,cart_x,cart_y,cart_z
359.525,-10.6792,-5554.0,6260.439990108511,-51.902202037064406,-1180.609288322712
359.5417,-10.6792,-5546.0,6260.454852115287,-50.07746950770377,-1180.609288322712
359.5583,-10.6792,-5530.0,6260.4690980402365,-48.26365930394439,-1180.609288322712
359.575,-10.6792,-5500.0,6260.482899519797,-46.43891844504563,-1180.609288322712
359.5916,-10.6792,-5472.0,6260.496091265629,-44.62510026796686,-1180.609288322712
359.6083,-10.6792,-5446.0,6260.508832213309,-42.80035169592077,-1180.609288322712
359.625,-10.6792,-5424.0,6260.521041301016,-40.97559948777031,-1180.609288322712
359.6416,-10.6792,-5410.0,6260.532650187066,-39.16177048937934,-1180.609288322712
359.6583,-10.6792,-5381.0,6260.543798736566,-37.33701149356191,-1180.609288322712
359.675,-10.6792,-5401.0,6260.554415423123,-35.5122493257935,-1180.609288322712
359.6917,-10.6792,-5454.0,6260.564500245836,-33.68748414108521,-1180.609288322712
359.7083,-10.6792,-5478.0,6260.573997583379,-31.873642857450154,-1180.609288322712
359.725,-10.6792,-5506.0,6260.583021860702,-30.048872119688443,-1180.609288322712
359.7416,-10.6792,-5524.0,6260.591465001868,-28.2350256225982,-1180.609288322712
359.7583,-10.6792,-5534.0,6260.599428730752,-26.410249948172822,-1180.609288322712
359.775,-10.6792,-5538.0,6260.606860591966,-24.585472030071227,-1180.609288322712
359.7917,-10.6792,-5538.0,6260.613760584881,-22.7606920233114,-1180.609288322712
359.8083,-10.6792,-5540.0,6260.620092159316,-20.94683692634128,-1180.609288322712
359.825,-10.6792,-5540.0,6260.625931598764,-19.122053217542003,-1180.609288322712
359.8416,-10.6792,-5542.0,6260.631208969327,-17.30819474703792,-1180.609288322712
359.8583,-10.6792,-5546.0,6260.635987853336,-15.48340795258221,-1180.609288322712
359.875,-10.6792,-5546.0,6260.64023486657,-13.658619842731863,-1180.609288322712
359.8916,-10.6792,-5550.0,6260.6439293452,-11.844757457530942,-1180.609288322712
359.9083,-10.6792,-5554.0,6260.647115800706,-10.019967187534435,-1180.609288322712
359.925,-10.6792,-5560.0,6260.649770384492,-8.195176066294106,-1180.609288322712
359.9417,-10.6792,-5570.0,6260.65189309633,-6.370384248834631,-1180.609288322712
359.9583,-10.6792,-5580.0,6260.653475992953,-4.556518791845769,-1180.609288322712
359.975,-10.6792,-5592.0,6260.654538145268,-2.7317260488732775,-1180.609288322712
359.9916,-10.6792,-5598.0,6260.655066832799,-0.9178599782581411,-1180.609288322712
359.5083,-10.6956,-5520.0,6260.086421722073,-53.724027945130125,-1182.4012522795654
359.525,-10.6956,-5536.0,6260.101814751432,-51.89939839295396,-1182.4012522795654
359.5417,-10.6956,-5538.0,6260.116675955395,-50.0747644316773,-1182.4012522795654
359.5583,-10.6956,-5528.0,6260.130921110811,-48.26105220600162,-1182.4012522795654
359.575,-10.6956,-5510.0,6260.144721844845,-46.43640991563679,-1182.4012522795654
359.5916,-10.6956,-5494.0,6260.157912878089,-44.62268971707241,-1182.4012522795654
359.6083,-10.6956,-5472.0,6260.170653137529,-42.79803971397689,-1182.4012522795654
359.625,-10.6956,-5455.0,6260.182861565729,-40.97338607497342,-1182.4012522795654
359.6416,-10.6956,-5455.0,6260.194469824692,-39.15965505568139,-1182.4012522795654
359.6583,-10.6956,-5447.0,6260.205617771971,-37.3349946293776,-1182.4012522795654
359.675,-10.6956,-5406.0,6260.2162338850385,-35.51033103129417,-1182.4012522795654
359.6917,-10.6956,-5430.0,6260.2263181629905,-33.68566441643383,-1182.4012522795654
359.7083,-10.6956,-5464.0,6260.235814987509,-31.87192111256134,-1182.4012522795654
359.725,-10.6956,-5496.0,6260.244838777359,-30.047248944947544,-1182.4012522795654
359.7416,-10.6956,-5514.0,6260.253281462446,-28.233500427901483,-1182.4012522795654
359.7583,-10.6956,-5528.0,6260.261244761146,-26.408823323890687,-1182.4012522795654
359.775,-10.6956,-5536.0,6260.268676220907,-24.58414397632487,-1182.4012522795654
359.7917,-10.6956,-5540.0,6260.2755758410985,-22.759462540213644,-1182.4012522795654
359.8083,-10.6956,-5544.0,6260.281907073517,-20.94570542375226,-1182.4012522795654
359.825,-10.6956,-5546.0,6260.28774619753,-19.121020285801563,-1182.4012522795654
359.8416,-10.6956,-5546.0,6260.293023283022,-17.30725979598844,-1182.4012522795654
359.8583,-10.6956,-5548.0,6260.297801908885,-15.482571572547991,-1182.4012522795654
359.875,-10.6956,-5546.0,6260.302048692704,-13.65788203378396,-1182.4012522795654
359.8916,-10.6956,-5546.0,6260.305742971768,-11.844117629485464,-1182.4012522795654
359.9083,-10.6956,-5548.0,6260.3089292551485,-10.019425930691959,-1182.4012522795654
359.925,-10.6956,-5556.0,6260.3115836955385,-8.194733380700615,-1182.4012522795654
359.9417,-10.6956,-5568.0,6260.313706292713,-6.3700401345277315,-1182.4012522795654
359.9583,-10.6956,-5584.0,6260.315289103831,-4.556272658607226,-1182.4012522795654
359.975,-10.6956,-5604.0,6260.3163511987705,-2.731578486971322,-1182.4012522795654
359.9916,-10.6956,-5622.0,6260.3168798577435,-0.9178103974576884,-1182.4012522795654
359.5083,-10.712,-5492.0,6259.747734308278,-53.72112133156961,-1184.1931193624016
359.525,-10.712,-5512.0,6259.763126504833,-51.896590496730965,-1184.1931193624016
359.5417,-10.712,-5518.0,6259.777986904766,-50.07205525303036,-1184.1931193624016
359.5583,-10.712,-5516.0,6259.792231289481,-48.25844115403564,-1184.1931193624016
359.575,-10.712,-5506.0,6259.8060312768575,-46.43389758169749,-1184.1931193624016
359.5916,-10.712,-5500.0,6259.819221596431,-44.62027551024543,-1184.1931193624016
359.6083,-10.712,-5485.0,6259.83196116659,-42.79572422559387,-1184.1931193624016
359.625,-10.712,-5467.0,6259.844168934281,-40.97116930523108,-1184.1931193624016
359.6416,-10.712,-5374.0,6259.855776565205,-39.15753641363679,-1184.1931193624016
359.6583,-10.712,-5283.0,6259.8669239093515,-37.332974706340885,-1184.1931193624016
359.675,-10.712,-5330.0,6259.877539448058,-35.50840982743694,-1184.1931193624016
359.6917,-10.712,-5390.0,6259.887623180424,-33.68384193191931,-1184.1931193624016
359.7083,-10.712,-5440.0,6259.897119491139,-31.87019675640919,-1184.1931193624016
359.725,-10.712,-5480.0,6259.906142792778,-30.04562330843852,-1184.1931193624016
359.7416,-10.712,-5502.0,6259.9145850210925,-28.231972920036874,-1184.1931193624016
359.7583,-10.712,-5518.0,6259.9225478889575,-26.407394535936273,-1184.1931193624016
359.775,-10.712,-5530.0,6259.929978946657,-24.582813908402038,-1184.1931193624016
359.7917,-10.712,-5540.0,6259.936878193561,-22.758231192435385,-1184.1931193624016
359.8083,-10.712,-5548.0,6259.943209083442,-20.94457220508367,-1184.1931193624016
359.825,-10.712,-5554.0,6259.949047891543,-19.119985787477827,-1184.1931193624016
359.8416,-10.712,-5556.0,6259.954324691531,-17.306323426956883,-1184.1931193624016
359.8583,-10.712,-5554.0,6259.959103058857,-15.48173392402822,-1184.1931193624016
359.875,-10.712,-5550.0,6259.9633496129145,-13.657143105847137,-1184.1931193624016
359.8916,-10.712,-5546.0,6259.967043692108,-11.843476831052604,-1184.1931193624016
359.9083,-10.712,-5548.0,6259.970229803101,-10.018883852958911,-1184.1931193624016
359.925,-10.712,-5556.0,6259.972884099879,-8.194290023713432,-1184.1931193624016
359.9417,-10.712,-5570.0,6259.975006582215,-6.369695498324077,-1184.1931193624016
359.9583,-10.712,-5592.0,6259.976589307699,-4.556026152073717,-1184.1931193624016
359.975,-10.712,-5620.0,6259.977651345177,-2.7314307012714125,-1184.1931193624016
359.9916,-10.712,-5648.0,6259.978179975547,-0.9177607414611211,-1184.1931193624016
359.5083,-10.7283,-5466.0,6259.410603882338,-53.718228080070475,-1185.973964291493
359.525,-10.7283,-5484.0,6259.425995249917,-51.893795508753556,-1185.973964291493
359.5417,-10.7283,-5488.0,6259.440854849516,-50.069358528812124,-1185.973964291493
359.5583,-10.7283,-5492.0,6259.455098467072,-48.25584210539789,-1185.973964291493
359.575,-10.7283,-5487.0,6259.468897711225,-46.43139679726747,-1185.973964291493
359.5916,-10.7283,-5487.0,6259.482087320409,-44.617872401825274,-1185.973964291493
359.6083,-10.7283,-5440.0,6259.4948262044545,-42.79341938179681,-1185.973964291493
359.625,-10.7283,-5382.0,6259.507033314673,-40.96896272625291,-1185.973964291493
359.6416,-10.7283,-5300.0,6259.518640320447,-39.155427511251226,-1185.973964291493
359.6583,-10.7283,-5260.0,6259.529787064233,-37.33096406913974,-1185.973964291493
359.675,-10.7283,-5304.0,6259.540402031219,-35.50649745559103,-1185.973964291493
359.6917,-10.7283,-5366.0,6259.550485220507,-33.6820278255911,-1185.973964291493
359.7083,-10.7283,-5418.0,6259.55998101978,-31.868480327335153,-1185.973964291493
359.725,-10.7283,-5456.0,6259.569003835452,-30.044005145181217,-1185.973964291493
359.7416,-10.7283,-5482.0,6259.577445609095,-28.230452434314504,-1185.973964291493
359.7583,-10.7283,-5502.0,6259.585408048105,-26.40597231629648,-1185.973964291493
359.775,-10.7283,-5518.0,6259.59283870559,-24.58148995496565,-1185.973964291493
359.7917,-10.7283,-5534.0,6259.599737580922,-22.75700550531488,-1185.973964291493
359.8083,-10.7283,-5548.0,6259.606068129841,-20.943444195961202,-1185.973964291493
359.825,-10.7283,-5556.0,6259.611906623483,-19.1189560448706,-1185.973964291493
359.8416,-10.7283,-5562.0,6259.6171831392785,-17.305391362529363,-1185.973964291493
359.8583,-10.7283,-5558.0,6259.621961249258,-15.480900126282107,-1185.973964291493
359.875,-10.7283,-5556.0,6259.626207574608,-13.656407574853265,-1185.973964291493
359.8916,-10.7283,-5552.0,6259.6299014548495,-11.84283897844925,-1185.973964291493
359.9083,-10.7283,-5552.0,6259.63308739425,-10.018344267224125,-1185.973964291493
359.925,-10.7283,-5558.0,6259.635741548075,-8.193848704893052,-1185.973964291493
359.9417,-10.7283,-5576.0,6259.637863916101,-6.369352446455599,-1185.973964291493
359.9583,-10.7283,-5604.0,6259.639446556344,-4.555780778761175,-1185.973964291493
359.975,-10.7283,-5638.0,6259.640508536624,-2.73128359496061,-1185.973964291493
359.9916,-10.7283,-5670.0,6259.641037138525,-0.9177113137393003,-1185.973964291493
359.5083,-10.7447,-5446.0,6259.070893902258,-53.715312690851604,-1187.7656377788107
359.525,-10.7447,-5462.0,6259.086284434518,-51.890979134919945,-1187.7656377788107
359.5417,-10.7447,-5455.0,6259.101143227658,-50.06664117060304,-1187.7656377788107
359.5583,-10.7447,-5472.0,6259.115386072187,-48.25322317013421,-1187.7656377788107
359.575,-10.7447,-5487.0,6259.12918456743,-46.4288768780803,-1187.7656377788107
359.5916,-10.7447,-5440.0,6259.142373460788,-44.61545090601616,-1187.7656377788107
359.6083,-10.7447,-5372.0,6259.155111653471,-42.79109690248274,-1187.7656377788107
359.625,-10.7447,-5300.0,6259.1673181011865,-40.966739263631204,-1187.7656377788107
359.6416,-10.7447,-5235.0,6259.178924477026,-39.153302472594774,-1187.7656377788107
359.6583,-10.7447,-5246.0,6259.190070615857,-37.328938047543964,-1187.7656377788107
359.675,-10.7447,-5298.0,6259.20068500675,-35.504570451228055,-1187.7656377788107
359.6917,-10.7447,-5350.0,6259.210767648803,-33.680199838624624,-1187.7656377788107
359.7083,-10.7447,-5398.0,6259.220262932722,-31.866750765000567,-1187.7656377788107
359.725,-10.7447,-5432.0,6259.229285258709,-30.042374600544463,-1187.7656377788107
359.7416,-10.7447,-5458.0,6259.237726574201,-28.228920314592532,-1187.7656377788107
359.7583,-10.7447,-5478.0,6259.245688581074,-26.404539214540222,-1187.7656377788107
359.775,-10.7447,-5500.0,6259.253118835284,-24.580155871296853,-1187.7656377788107
359.7917,-10.7447,-5520.0,6259.260017336201,-22.755770439846877,-1187.7656377788107
359.8083,-10.7447,-5538.0,6259.266347541549,-20.942307555874642,-1187.7656377788107
359.825,-10.7447,-5552.0,6259.272185718325,-19.11791842318572,-1187.7656377788107
359.8416,-10.7447,-5558.0,6259.277461947754,-17.304452166408982,-1187.7656377788107
359.8583,-10.7447,-5558.0,6259.2822397984155,-15.480059948730842,-1187.7656377788107
359.875,-10.7447,-5556.0,6259.28648589331,-13.655666415942497,-1187.7656377788107
359.8916,-10.7447,-5554.0,6259.290179573078,-11.842196245315403,-1187.7656377788107
359.9083,-10.7447,-5554.0,6259.293365339571,-10.01780055284799,-1187.7656377788107
359.925,-10.7447,-5564.0,6259.296019349351,-8.19340400932082,-1187.7656377788107
359.9417,-10.7447,-5582.0,6259.298141602192,-6.3690067697250505,-1187.7656377788107
359.9583,-10.7447,-5612.0,6259.299724156542,-4.555533527974233,-1187.7656377788107
359.975,-10.7447,-5646.0,6259.300786079186,-2.7311353630655715,-1187.7656377788107
359.9916,-10.7447,-5684.0,6259.301314652398,-0.9176615078211653,-1187.7656377788107
359.5083,-10.7611,-5438.0,6258.730671117122,-53.712392900742515,-1189.5572139526078
359.525,-10.7611,-5455.0,6258.746060812804,-51.88815850966359,-1189.5572139526078
359.5417,-10.7611,-5431.0,6258.760918798268,-50.06391971043904,-1189.5572139526078
359.5583,-10.7611,-5426.0,6258.775160868601,-48.25060028148876,-1189.5572139526078
359.575,-10.7611,-5414.0,6258.788958613803,-46.42635315497987,-1189.5572139526078
359.5916,-10.7611,-5364.0,6258.802146790255,-44.61302575486759,-1189.5572139526078
359.6083,-10.7611,-5304.0,6258.814884290532,-42.78877091729837,-1189.5572139526078
359.625,-10.7611,-5250.0,6258.827090074745,-40.96451244460863,-1189.5572139526078
359.6416,-10.7611,-5230.0,6258.838695819699,-39.15117422611214,-1189.5572139526078
359.6583,-10.7611,-5256.0,6258.849841352661,-37.326908967592004,-1189.5572139526078
359.675,-10.7611,-5302.0,6258.860455166591,-35.502640537979154,-1189.5572139526078
359.6917,-10.7611,-5344.0,6258.870537260585,-33.67836909224273,-1189.5572139526078
359.7083,-10.7611,-5380.0,6258.880032028371,-31.865018591826264,-1189.5572139526078
359.725,-10.7611,-5408.0,6258.889053863933,-30.04074159453895,-1189.5572139526078
359.7416,-10.7611,-5428.0,6258.8974947205825,-28.227385882077932,-1189.5572139526078
359.7583,-10.7611,-5450.0,6258.905456294667,-26.403103949462697,-1189.5572139526078
359.775,-10.7611,-5476.0,6258.912886144993,-24.57881977377833,-1189.5572139526078
359.7917,-10.7611,-5500.0,6258.919784270929,-22.754533510000872,-1189.5572139526078
359.8083,-10.7611,-5522.0,6258.926114132189,-20.941169199986906,-1189.5572139526078
359.825,-10.7611,-5538.0,6258.931951991619,-19.116879235171687,-1189.5572139526078
359.8416,-10.7611,-5548.0,6258.93722793425,-17.303511552536555,-1189.5572139526078
359.8583,-10.7611,-5552.0,6258.942005525203,-15.479218502899808,-1189.5572139526078
359.875,-10.7611,-5550.0,6258.946251389294,-13.65492413822434,-1189.5572139526078
359.8916,-10.7611,-5550.0,6258.9499448682855,-11.841552541951597,-1189.5572139526078
359.9083,-10.7611,-5554.0,6258.95313046161,-10.017256017714455,-1189.5572139526078
359.925,-10.7611,-5566.0,6258.955784327127,-8.192958642463816,-1189.5572139526078
359.9417,-10.7611,-5586.0,6258.957906464609,-6.368660571182412,-1189.5572139526078
359.9583,-10.7611,-5614.0,6258.959488932936,-4.555285903952883,-1189.5572139526078
359.975,-10.7611,-5650.0,6258.960550797858,-2.7309869074088846,-1189.5572139526078
359.9916,-10.7611,-5684.0,6258.961079342339,-0.9176116267191144,-1189.5572139526078
359.5083,-10.7775,-5437.0,6258.389935554805,-53.70946870998241,-1191.3486926661003
359.525,-10.7775,-5455.0,6258.405324412645,-51.88533363321555,-1191.3486926661003
359.5417,-10.7775,-5416.0,6258.420181589217,-50.06119414854306,-1191.3486926661003
359.5583,-10.7775,-5382.0,6258.434422884188,-48.24797343967641,-1191.3486926661003
359.575,-10.7775,-5344.0,6258.448219878217,-46.423825628172935,-1191.3486926661003
359.5916,-10.7775,-5294.0,6258.461407336685,-44.61059694857825,-1191.3486926661003
359.6083,-10.7775,-5248.0,6258.47414414351,-42.78644142643424,-1191.3486926661003
359.625,-10.7775,-5217.0,6258.486349263219,-40.96228226936761,-1191.3486926661003
359.6416,-10.7775,-5236.0,6258.497954376339,-39.14904277197769,-1191.3486926661003
359.6583,-10.7775,-5274.0,6258.509099302521,-37.324876829450105,-1191.3486926661003
359.675,-10.7775,-5314.0,6258.519712538616,-35.50070771600244,-1191.3486926661003
359.6917,-10.7775,-5346.0,6258.5297940837245,-33.6765355865954,-1191.3486926661003
359.7083,-10.7775,-5368.0,6258.539288334599,-31.863283807954147,-1191.3486926661003
359.725,-10.7775,-5386.0,6258.5483096789985,-30.039106127298457,-1191.3486926661003
359.7416,-10.7775,-5402.0,6258.5567500761135,-28.225849136896407,-1191.3486926661003
359.7583,-10.7775,-5424.0,6258.564711216757,-26.401666521181482,-1191.3486926661003
359.775,-10.7775,-5450.0,6258.572140662589,-24.577481662519542,-1191.3486926661003
359.7917,-10.7775,-5478.0,6258.5790384129805,-22.75329471587819,-1191.3486926661003
359.8083,-10.7775,-5502.0,6258.5853679296315,-20.94002912839126,-1191.3486926661003
359.825,-10.7775,-5520.0,6258.59120547124,-19.115838480913634,-1191.3486926661003
359.8416,-10.7775,-5532.0,6258.596481126639,-17.302569520989145,-1191.3486926661003
359.8583,-10.7775,-5538.0,6258.601258457493,-15.478375788857939,-1191.3486926661003
359.875,-10.7775,-5540.0,6258.605504090432,-13.654180741759603,-1191.3486926661003
359.8916,-10.7775,-5544.0,6258.609197368344,-11.840907868410568,-1191.3486926661003
359.9083,-10.7775,-5552.0,6258.61238278824,-10.016710661868128,-1191.3486926661003
359.925,-10.7775,-5564.0,6258.615036509275,-8.192512604358523,-1191.3486926661003
359.9417,-10.7775,-5584.0,6258.617158531226,-6.368313850856044,-1191.3486926661003
359.9583,-10.7775,-5610.0,6258.618740913401,-4.55503790671741,-1191.3486926661003
359.975,-10.7775,-5640.0,6258.619802720513,-2.7308382280027117,-1191.3486926661003
359.9916,-10.7775,-5674.0,6258.620331236219,-0.917561670437234,-1191.3486926661003
359.5083,-10.7938,-5408.0,6258.050769579279,-53.7065579894077,-1193.1291510130495
359.525,-10.7938,-5408.0,6258.066157603139,-51.88252176946491,-1193.1291510130495
359.5417,-10.7938,-5372.0,6258.081013974544,-50.05848114185537,-1193.1291510130495
359.5583,-10.7938,-5332.0,6258.095254497725,-48.24535869832164,-1193.1291510130495
359.575,-10.7938,-5282.0,6258.109050744042,-46.42130974433237,-1193.1291510130495
359.5916,-10.7938,-5234.0,6258.122237487832,-44.60817933050257,-1193.1291510130495
359.6083,-10.7938,-5216.0,6258.134973604401,-42.78412266629064,-1193.1291510130495
359.625,-10.7938,-5226.0,6258.147178062669,-40.96006236735309,-1193.1291510130495
359.6416,-10.7938,-5260.0,6258.158782546862,-39.146921136314305,-1193.1291510130495
359.6583,-10.7938,-5300.0,6258.169926869058,-37.32285405228352,-1193.1291510130495
359.675,-10.7938,-5334.0,6258.180539529982,-35.498783797504494,-1193.1291510130495
359.6917,-10.7938,-5352.0,6258.190620528733,-33.67471052692955,-1193.1291510130495
359.7083,-10.7938,-5364.0,6258.200114265079,-31.861557015305007,-1193.1291510130495
359.725,-10.7938,-5372.0,6258.209135120576,-30.037478193782253,-1193.1291510130495
359.7416,-10.7938,-5384.0,6258.217575060274,-28.224319470679355,-1193.1291510130495
359.7583,-10.7938,-5404.0,6258.225535769473,-26.400235714364815,-1193.1291510130495
359.775,-10.7938,-5428.0,6258.232964812675,-24.576149715224812,-1193.1291510130495
359.7917,-10.7938,-5458.0,6258.239862189252,-22.752061628218552,-1193.1291510130495
359.8083,-10.7938,-5486.0,6258.246191362882,-20.938894308496685,-1193.1291510130495
359.825,-10.7938,-5506.0,6258.252028588132,-19.114802520854717,-1193.1291510130495
359.8416,-10.7938,-5516.0,6258.257303957624,-17.301631828878058,-1193.1291510130495
359.8583,-10.7938,-5526.0,6258.262081029575,-15.477536956749676,-1193.1291510130495
359.875,-10.7938,-5530.0,6258.266326432427,-13.653440769725426,-1193.1291510130495
359.8916,-10.7938,-5538.0,6258.270019510186,-11.840266164536304,-1193.1291510130495
359.9083,-10.7938,-5546.0,6258.273204757453,-10.01616781818498,-1193.1291510130495
359.925,-10.7938,-5560.0,6258.275858334673,-8.192068620912607,-1193.1291510130495
359.9417,-10.7938,-5578.0,6258.277980241623,-6.367968727685081,-1193.1291510130495
359.9583,-10.7938,-5600.0,6258.279562538042,-4.554791051872779,-1193.1291510130495
359.975,-10.7938,-5626.0,6258.28062428761,-2.7306902334831724,-1193.1291510130495
359.9916,-10.7938,-5656.0,6258.281152774674,-0.917511944277269,-1193.1291510130495
359.5083,-10.8102,-5350.0,6257.709011672652,-53.70362502489424,-1194.9204349621193
359.525,-10.8102,-5352.0,6257.724398856158,-51.87968841724657,-1194.9204349621193
359.5417,-10.8102,-5316.0,6257.739254416241,-50.055747402172855,-1194.9204349621193
359.5583,-10.8102,-5290.0,6257.753494161736,-48.24272397492288,-1194.9204349621193
359.575,-10.8102,-5240.0,6257.767289654627,-46.41877463392415,-1194.9204349621193
359.5916,-10.8102,-5180.0,6257.780475678276,-44.605743236813375,-1194.9204349621193
359.6083,-10.8102,-5201.0,6257.793211099314,-42.78178618601305,-1194.9204349621193
359.625,-10.8102,-5246.0,6257.805414891086,-40.95782550068559,-1194.9204349621193
359.6416,-10.8102,-5292.0,6257.817018741548,-39.14478328695657,-1194.9204349621193
359.6583,-10.8102,-5328.0,6257.828162455142,-37.32081581690642,-1194.9204349621193
359.675,-10.8102,-5354.0,6257.838774536499,-35.496845176281184,-1194.9204349621193
359.6917,-10.8102,-5362.0,6257.848854984717,-33.672871520024735,-1194.9204349621193
359.7083,-10.8102,-5366.0,6257.858348202601,-31.859817026380604,-1194.9204349621193
359.725,-10.8102,-5368.0,6257.867368565462,-30.03583781947948,-1194.9204349621193
359.7416,-10.8102,-5376.0,6257.875808044246,-28.2227781146416,-1194.9204349621193
359.7583,-10.8102,-5390.0,6257.883768318704,-26.398793973218183,-1194.9204349621193
359.775,-10.8102,-5418.0,6257.891196956199,-24.57480758909179,-1194.9204349621193
359.7917,-10.8102,-5446.0,6257.898093956103,-22.75081911721316,-1194.9204349621193
359.8083,-10.8102,-5476.0,6257.904422784091,-20.93775081622578,-1194.9204349621193
359.825,-10.8102,-5498.0,6257.910259690565,-19.113758643913535,-1194.9204349621193
359.8416,-10.8102,-5512.0,6257.915534771963,-17.300686970855523,-1194.9204349621193
359.8583,-10.8102,-5520.0,6257.920311583035,-15.47669171422531,-1194.9204349621193
359.875,-10.8102,-5528.0,6257.924556754042,-13.652695142771039,-1194.9204349621193
359.8916,-10.8102,-5534.0,6257.928249630119,-11.83961955671427,-1194.9204349621193
359.9083,-10.8102,-5544.0,6257.931434703435,-10.015620826050847,-1194.9204349621193
359.925,-10.8102,-5556.0,6257.934088135742,-8.191621244512845,-1194.9204349621193
359.9417,-10.8102,-5572.0,6257.936209926812,-6.367620967057696,-1194.9204349621193
359.9583,-10.8102,-5590.0,6257.937792136821,-4.554542310545434,-1194.9204349621193
359.975,-10.8102,-5610.0,6257.9388538284065,-2.730541107978729,-1194.9204349621193
359.9916,-10.8102,-5636.0,6257.939382286609,-0.9174618381063658,-1194.9204349621193
359.5083,-10.8266,-5269.0,6257.3667410725475,-53.70068766044812,-1196.7116210114762
359.525,-10.8266,-5295.0,6257.382127414438,-51.87685081453051,-1196.7116210114762
359.5417,-10.8266,-5257.0,6257.396982161986,-50.053009561427935,-1196.7116210114762
359.5583,-10.8266,-5276.0,6257.411221128625,-48.240085299002544,-1196.7116210114762
359.575,-10.8266,-5238.0,6257.42501586696,-46.41623572043034,-1196.7116210114762
359.5916,-10.8266,-5157.0,6257.438201169389,-44.60330348858007,-1196.7116210114762
359.6083,-10.8266,-5226.0,6257.450935893852,-42.779446200627966,-1196.7116210114762
359.625,-10.8266,-5286.0,6257.463139018127,-40.95558527834752,-1196.7116210114762
359.6416,-10.8266,-5330.0,6257.474742233907,-39.14264223047063,-1196.7116210114762
359.6583,-10.8266,-5358.0,6257.4858853379865,-37.318774523838584,-1196.7116210114762
359.675,-10.8266,-5370.0,6257.496496838907,-35.494903646804886,-1196.7116210114762
359.6917,-10.8266,-5372.0,6257.506576735766,-33.671029754304904,-1196.7116210114762
359.7083,-10.8266,-5370.0,6257.51606943441,-31.858074427184558,-1196.7116210114762
359.725,-10.8266,-5372.0,6257.525089303896,-30.0341949843435,-1196.7116210114762
359.7416,-10.8266,-5378.0,6257.533528321075,-28.221234446314437,-1196.7116210114762
359.7583,-10.8266,-5394.0,6257.541488160139,-26.397350069220987,-1196.7116210114762
359.775,-10.8266,-5420.0,6257.548916391319,-24.573463449547226,-1196.7116210114762
359.7917,-10.8266,-5454.0,6257.555813013986,-22.74957474223542,-1196.7116210114762
359.8083,-10.8266,-5484.0,6257.562141495814,-20.936605608527028,-1196.7116210114762
359.825,-10.8266,-5504.0,6257.567978083033,-19.112713200984004,-1196.7116210114762
359.8416,-10.8266,-5518.0,6257.573252875907,-17.299740695389424,-1196.7116210114762
359.8583,-10.8266,-5526.0,6257.5780294257065,-15.475845203697132,-1196.7116210114762
359.875,-10.8266,-5532.0,6257.58227436452,-13.651948397252697,-1196.7116210114762
359.8916,-10.8266,-5536.0,6257.585967038613,-11.838971978873381,-1196.7116210114762
359.9083,-10.8266,-5546.0,6257.589151937718,-10.015073013337895,-1196.7116210114762
359.925,-10.8266,-5556.0,6257.5918052248935,-8.191173196974368,-1196.7116210114762
359.9417,-10.8266,-5568.0,6257.59392689991,-6.367272684731757,-1196.7116210114762
359.9583,-10.8266,-5586.0,6257.595509023379,-4.554293196064892,-1196.7116210114762
359.975,-10.8266,-5604.0,6257.596570656894,-2.730391758761325,-1196.7116210114762
359.9916,-10.8266,-5624.0,6257.597099086192,-0.9174116567679054,-1196.7116210114762
359.5083,-10.8429,-5204.0,6257.026049502288,-53.69776384722762,-1198.4917880434537
359.525,-10.8429,-5220.0,6257.041435006447,-51.874026302799706,-1198.4917880434537
359.5417,-10.8429,-5232.0,6257.056288945205,-50.05028435142677,-1198.4917880434537
359.5583,-10.8429,-5291.0,6257.070527136582,-48.237458796339354,-1198.4917880434537
359.575,-10.8429,-5303.0,6257.084321123843,-46.41370851995009,-1198.4917880434537
359.5916,-10.8429,-5333.0,6257.097505708378,-44.6008749958717,-1198.4917880434537
359.6083,-10.8429,-5327.0,6257.110239739482,-42.77711701052228,-1198.4917880434537
359.625,-10.8429,-5341.0,6257.122442199338,-40.9533553910424,-1198.4917880434537
359.6416,-10.8429,-5364.0,6257.1340447833645,-39.14051105152628,-1198.4917880434537
359.6583,-10.8429,-5376.0,6257.145187280741,-37.316742648064185,-1198.4917880434537
359.675,-10.8429,-5380.0,6257.155798203902,-35.49297107437305,-1198.4917880434537
359.6917,-10.8429,-5378.0,6257.165877551947,-33.669196485379814,-1198.4917880434537
359.7083,-10.8429,-5378.0,6257.175369733747,-31.85633986728881,-1198.4917880434537
359.725,-10.8429,-5380.0,6257.1843891121325,-30.032559728256697,-1198.4917880434537
359.7416,-10.8429,-5398.0,6257.192827669838,-28.219697899540684,-1198.4917880434537
359.7583,-10.8429,-5410.0,6257.200787075516,-26.39591282652483,-1198.4917880434537
359.775,-10.8429,-5432.0,6257.208214902255,-24.572125511050768,-1198.4917880434537
359.7917,-10.8429,-5474.0,6257.215111149425,-22.74833610805232,-1198.4917880434537
359.8083,-10.8429,-5506.0,6257.221439286689,-20.935465684124985,-1198.4917880434537
359.825,-10.8429,-5526.0,6257.227275556127,-19.111672581096787,-1198.4917880434537
359.8416,-10.8429,-5534.0,6257.232550061807,-17.29879878546685,-1198.4917880434537
359.8583,-10.8429,-5540.0,6257.23732635154,-15.475002598457305,-1198.4917880434537
